SOURCE_ID,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,radial_velocity,anomaly_score,anomaly_label,anomaly_rank
1166208175693312,43.93262729246901,1.637701246318209,3.7905992647019326,-12.04541083700675,-12.622131894187321,13.506956,14.053818,12.749365,1.3044529,-6.7713237,0.3911170565772966,1,607
56732223835904,45.27081810745895,0.6222390492954839,2.572211944386863,19.771867494431014,-5.241590414491191,13.948764,14.550476,13.212774,1.3377018,49.709812,0.3910586405855608,1,608
481143712010752,45.08995511382007,1.8228008805673974,1.3732476421484079,-3.5894634200412647,-18.590371963870194,14.75777,15.228063,14.11358,1.1144829,6.2989683,0.39098553694318827,1,609
738395073234944,47.099162812731485,2.3287979797199783,1.4494273944349567,20.267384397614773,0.18437486639159786,14.498177,14.90738,13.9214325,0.9859476,48.2093,0.39084246587207494,1,610
306768039864448,44.07795224056429,0.943039356069532,1.7779102140580472,4.7104233714680035,-9.548786052892464,11.823667,12.214549,11.265204,0.94934464,12.01487,0.3904970754145024,1,611
691936411710976,46.05932042684882,2.091813086147129,2.240462991754334,-3.9087817669072713,-0.46712181797018426,11.747953,12.03558,11.294645,0.7409344,-2.606071,0.3904723094613973,1,612
1286879576685312,44.219663913821755,2.0724091535087603,0.7645743964760372,25.671477576733047,5.1895893931224535,12.271143,12.666684,11.689854,0.9768305,5.9374695,0.39035505662562064,1,613
994817504983808,46.61187207648764,2.6146511787103193,2.8400669101859717,15.065885237269036,-11.556448617107414,12.250138,12.564076,11.769035,0.7950411,1.885252,0.3901867428287522,1,614
1250110361045376,43.46000778842082,2.0423538461937154,3.6805290214512816,7.305498313223406,10.546862967199552,12.436794,12.809863,11.896585,0.9132776,-10.206385,0.39016383948235234,1,615
1004648685783936,46.24971107130376,2.6600704942408067,0.6063237982827231,6.635091290454986,-9.62598177415469,12.817328,13.397613,12.090055,1.3075571,16.154406,0.39011990968867705,1,616
223411314459392,45.58069263293524,1.1942146010407602,1.2831332840467489,1.6688951484917256,-5.500693779133354,11.4980545,11.895956,10.924779,0.9711771,15.077897,0.3897643151492592,1,617
572849853761408,46.52914548101974,1.3890896493907294,1.3843368652079648,7.021994999401443,12.472155111746835,14.44943,14.830782,13.901952,0.92883015,-13.310206,0.3897526549599793,1,618
91469919274368,44.52368422708705,0.593840540738003,2.0591969417368796,15.917934691083428,-1.2449818971936595,13.113621,13.470908,12.583808,0.8871002,21.192545,0.38975035298782174,1,619
173211736706432,45.63229290271361,1.0634091906910106,2.804021876501007,-1.0680799961265222,-16.756520976519283,14.091311,14.697957,13.350565,1.3473921,29.133398,0.3897361376298033,1,620
989496041193216,46.47531405092846,2.5939606668274657,1.7230495834628698,11.06975823601682,8.650345515690098,13.973818,14.346314,13.432717,0.9135971,60.93122,0.3895860168622842,1,621
968055564328448,45.518496337151774,2.599129670184702,0.8497078630038108,4.238074260908504,-16.200886352134727,14.360345,14.701362,13.851017,0.85034466,-49.26577,0.38949690293275535,1,622
793027057177984,46.514077550835836,2.3115962188930697,2.135168874033491,15.462790281568864,-19.927360388428408,13.302299,13.674671,12.758822,0.91584873,61.62938,0.3894882516511712,1,623
1282137932817152,44.47075950007073,2.1136189706990303,2.097634256692674,-1.1698592299147064,17.69029313642668,14.647289,15.160745,13.9735,1.1872444,14.777896,0.3894687734883509,1,624
858551078197376,45.81411360745946,2.092553773362489,3.272698434080563,-10.168303818258535,-18.788261496199762,12.083684,12.399076,11.6005945,0.79848194,-12.6786995,0.3894663929401302,1,625
306046485358464,44.09627129191489,0.9377225949790735,2.4139054524586188,7.0953966247790845,6.806926224792918,14.489219,15.067074,13.772095,1.2949791,1.2676871,0.3893557229327079,1,626
367344258568960,44.1275819580328,1.2203131261134366,1.1447161199147053,3.6264894572822426,11.182332784075008,13.895204,14.185578,13.438358,0.74722004,-8.258619,0.3893124311776453,1,627
1136968038350080,43.85636151406621,1.4360952554107345,3.7734357745546645,10.086656560298533,6.209086112362798,13.589529,14.175423,12.868513,1.3069096,57.94068,0.3890914880501806,1,628
890024598557184,46.18929220402074,2.346690939363559,0.1376439025597525,5.6533609915014615,-3.8007388956158072,14.3221445,14.806277,13.676051,1.1302261,-14.052467,0.3890217231529983,1,629
127788162720128,44.75591061613937,0.8696145483248345,1.1162784605625171,6.42200864042503,0.6790669197363054,14.584169,14.970692,14.030037,0.94065475,39.20679,0.38902054428184907,1,630
1573749032342784,43.34297536999866,2.7607718759342963,1.4082769884813364,7.8086438749017955,-6.139840838953586,14.391583,14.80004,13.8200245,0.98001575,8.910517,0.38897879464850177,1,631
1077010294744320,45.98252930271328,2.999486389442731,2.7375323233533693,13.19865359662104,-10.484085058725684,13.834801,14.341503,13.17484,1.1666632,46.204548,0.3888680160106843,1,632
